date,forecast_qty_total,forecast_qty_total_lower,forecast_qty_total_upper,sku_id
2025-03-22,121.17163808059982,118.70780254736891,123.65982328220225,599703217
2025-03-23,118.67096751084301,116.2131277228294,121.05937463914732,599703217
2025-03-24,115.28914903872975,112.99490806991936,117.9099326824801,599703217
2025-02-04,0.9724987149521912,0.6191554125470391,1.3065054236251672,20377431146
2025-02-05,0.9723442097989129,0.6244546530269302,1.2961306440827949,20377431146
2025-02-06,0.9721897046456344,0.6067947633434798,1.3139994536435866,20377431146
2025-02-07,0.9720351994923561,0.6249551002167089,1.3048638752624617,20377431146
2025-02-08,0.9718806943390778,0.6398029818559354,1.3002378660199372,20377431146
2025-02-09,0.9717261891857992,0.63837979685092,1.3151363327434242,20377431146
2025-02-10,0.9715716840325209,0.6221202791363775,1.3240181960791109,20377431146
2025-02-11,0.9714171788792426,0.6420195564894896,1.3297975382723128,20377431146
2025-02-12,0.9712626737259641,0.6036320079514692,1.3337367244550196,20377431146
2025-02-13,0.9711081685726858,0.6398632438243426,1.331268849633302,20377431146
2025-02-14,0.9709536634194073,0.6058018128954292,1.3209403530910113,20377431146
2025-02-15,0.970799158266129,0.6441579765400784,1.326150121648386,20377431146
2025-02-16,0.9706446531128506,0.6462774098921964,1.322606303815922,20377431146
2025-02-17,0.9704901479595721,0.6378873411204233,1.3200092514068498,20377431146
2025-02-18,0.9703356428062938,0.6242863317241343,1.3129506828621196,20377431146
2025-02-19,0.9701811376530153,0.6153088594552367,1.3119225217135762,20377431146
2025-02-20,0.970026632499737,0.6302891353907331,1.3070117807803345,20377431146
2025-02-21,0.9698721273464587,0.6593015741270684,1.3043323497626935,20377431146
2025-02-22,0.9697176221931801,0.644264884923766,1.3094470008661503,20377431146
2025-02-23,0.9695631170399018,0.6234330484411265,1.2985974250000576,20377431146
2025-02-24,0.9694086118866235,0.6218691242916262,1.3348701468482411,20377431146
2025-02-25,0.969254106733345,0.6267297841025372,1.3119643712866706,20377431146
2025-02-26,0.9690996015800667,0.6270770697548632,1.2814003440655986,20377431146
2025-02-27,0.9689450964267882,0.6423806326910964,1.2977233773341723,20377431146
2025-02-28,0.9687905912735099,0.6220703971541444,1.3040111070706517,20377431146
2025-03-01,0.9686360861202313,0.616097404350389,1.3025312725642766,20377431146
2025-03-02,0.968481580966953,0.6457792839025474,1.3123333302649145,20377431146
2025-03-03,0.9683270758136747,0.6320887590637397,1.3191304054422095,20377431146
2025-02-04,2.120641245470133,1.666212287323988,2.5796168357427978,24738070995
2025-02-05,2.1261919801582363,1.679026037289121,2.566661911366639,24738070995
2025-02-06,2.131742714846339,1.6862920714624634,2.564087821072612,24738070995
2025-02-07,2.137293449534442,1.724699550888679,2.5924200461394147,24738070995
